id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
505101,Unique neighborhood cottage,2490712,Stacie,,Bozeman,45.67934,-111.04756,Entire home/apt,197,3,249,2024-08-10,1.70,1,273,23,STR20-00155
1913774,Downtown Bozeman Vacation Rental,9892898,Brian,,Bozeman,45.68422,-111.03839,Entire home/apt,184,2,507,2024-09-03,3.86,2,153,70,STR22-00028
1950545,Northside Hideaway,8224408,Paul,,Bozeman,45.68563,-111.03118,Entire home/apt,197,3,37,2024-06-22,0.30,22,332,2,str20-00211
2390321,2 Blocks 2 Main,7849959,Irene,,Bozeman,45.67434,-111.0333,Entire home/apt,200,3,48,2024-08-18,0.47,2,237,5,STR22-00083
2536175,Modern Home Near Campus & Downtown,8287259,Kris And Alex,,Bozeman,45.66473,-111.03977,Entire home/apt,242,3,305,2024-09-03,2.46,1,324,39,STR20-00308
2839082,"Charming downtown home, Bogart park",1577112,Zack,,Bozeman,45.6757,-111.03284,Entire home/apt,,90,69,2024-08-21,0.65,1,62,3,STR21-00060
2968623,Sunny Bozeman MSU Cottage,15146634,Frances,,Bozeman,45.67241,-111.04913,Entire home/apt,129,2,194,2024-09-02,1.75,1,118,20,STR23-00143
3372306,Lovely 2BR Bozeman Cottage near Main St,190138,Anna,,Bozeman,45.68444,-111.04357,Entire home/apt,199,30,69,2024-04-26,0.57,1,312,2,
4008507,"The Loft: near MSU, private entry, kitchen & baths",20738079,Lori,,Bozeman,45.66932,-111.04256,Entire home/apt,208,2,256,2024-09-04,2.28,1,328,46,STR22-00101
4134363,Yellow Dogs Cottage: Unique Large Downtown Cottage,21447984,Sharon,,Bozeman,45.67114,-111.04041,Entire home/apt,235,3,97,2024-08-27,0.81,3,135,11,Exempt
6662056,Modern Loft-House: Big Sky Country,34871220,Ehson,,Bozeman,45.65955,-111.02278,Entire home/apt,165,30,161,2024-08-31,1.46,1,329,4,
6783856,Remote Worker's Dream,35514344,Janette,,Bozeman,45.679,-111.08748,Entire home/apt,250,30,15,2021-03-07,0.13,1,363,0,
6800497,Your Private Suite 1 block from heart of Downtown,16264310,Kent,,Bozeman,45.67712,-111.03485,Entire home/apt,182,2,358,2024-08-31,3.38,1,344,34,Str20-00361
6881306,Downtown Victorian Apartment - Little Pink Houses,36057505,Kathi,,Bozeman,45.68133,-111.03998,Entire home/apt,113,2,76,2024-08-18,0.88,1,240,19,STR23-00192
6970499,Downtown Red Chair Retreat,36548325,Doug,,Bozeman,45.68185,-111.04333,Entire home/apt,129,3,378,2024-08-26,3.56,2,56,36,STR23-00001
7694423,Heron's Nest,40166238,Sunny,,Bozeman,45.68181,-111.0953,Entire home/apt,88,2,31,2024-04-01,0.28,2,173,3,STR23-00173
7809335,Modern Farmhouse in Historic Downtown Bozeman,18706726,Otto,,Bozeman,45.67412599577849,-111.03681382013174,Entire home/apt,899,3,64,2024-07-14,0.59,1,3,4,STR20-00360
7855037,Bozeman Getaway in Ideal Location,14843944,Laura,,Bozeman,45.70622,-111.02272,Entire home/apt,299,30,161,2023-12-17,1.48,1,361,6,
8016791,"Happy, Healthy, Home in the Heart of Downtown BZN!",19523133,Pele,,Bozeman,45.68377,-111.03245,Entire home/apt,332,2,199,2024-08-05,1.93,2,264,27,STR20-00365
8131484,Story Street Rental Apartment,42939495,Mary,,Bozeman,45.67359,-111.05386,Entire home/apt,165,3,213,2024-08-04,2.04,1,324,24,STR20-00146
8248642,Welcome to the Bozeman Treehouse on Main Street,23268299,Jenny,,Bozeman,45.679019927978516,-111.02340698242188,Entire home/apt,295,3,53,2024-06-28,0.59,1,197,6,STR23-00028
8471627,Downtown Digs (3 blocks from the center of DT),44596719,Jade,,Bozeman,45.68271529432704,-111.03607380332667,Entire home/apt,236,1,758,2024-08-24,8.27,2,324,107,STR23-00120
8522409,"Stroll to Meyers Lake, Airy Two Bedroom Guesthouse",44874042,Amy,,Bozeman,45.67865,-111.10087,Entire home/apt,188,3,273,2024-08-05,2.69,1,271,26,STR22-00029
8616625,"Historic University District Home, #STR22-00063",32568100,Andrew,,Bozeman,45.67505,-111.04803,Entire home/apt,225,2,221,2024-06-30,2.05,1,140,36,STR22-00063
9131418,"Bozeman On Trails, near Downtown",7722453,Rachel,,Bozeman,45.66065,-111.01486,Entire home/apt,225,27,4,2023-07-21,0.05,2,89,0,
9588650,Downtown Urban Chic,49630888,Amy,,Bozeman,45.682587,-111.041031,Entire home/apt,168,1,516,2024-09-01,4.84,1,206,53,STR23-00033
9615182,Treasure State Hostel 6 Bed Dorm,49746531,Nina,,Bozeman,45.679003575369734,-111.03685825662359,Hotel room,,1,343,2024-08-03,3.22,5,229,34,Exempt
9615473,Treasure State Hostel Single Private Room,49746531,Nina,,Bozeman,45.67999547257732,-111.03582959487107,Hotel room,53,1,227,2024-08-02,2.17,5,210,19,Exempt
9675892,Rustic-Contemporary Downtown,14383276,Dianne,,Bozeman,45.68378694011662,-111.02875317065629,Entire home/apt,120,30,1,2024-05-27,0.29,1,323,1,
9739788,Treasure State Hostel 4 Bed Dorm,49746531,Nina,,Bozeman,45.6807234297742,-111.03732500527028,Hotel room,,1,205,2024-08-20,2.08,5,229,38,Exempt
9740033,Treasure State Hostel 3 Bed Dorm,49746531,Nina,,Bozeman,45.68056970871398,-111.0374742199539,Shared room,40,1,95,2024-08-05,0.93,5,232,12,Exempt
9882706,"Private, spacious, winter activity hideaway",50844446,Jaymie,,Bozeman,45.714,-111.08021,Entire home/apt,225,27,9,2023-08-22,0.34,2,269,0,
10194083,Blue Willow Guest House,52362737,Terra,,Bozeman,45.67359,-111.03341,Entire home/apt,249,3,119,2024-02-24,1.16,1,145,2,STR23-00042
10282173,Charming Campus Home,8979185,Laura,,Bozeman,45.67276,-111.04538,Entire home/apt,264,1,46,2024-08-31,2.35,1,236,39,STR23-00078
10616342,Treasure State Hostel Queen Private Room,49746531,Nina,,Bozeman,45.68008983723219,-111.03692403358635,Hotel room,75,1,146,2024-08-01,1.45,5,197,14,Exempt
11337733,Walk to Downtown! Historic Studio with Sun,59339691,Allison,,Bozeman,45.68124,-111.0448,Entire home/apt,126,2,477,2024-08-27,4.64,1,320,48,STR23-00025
11379100,Garden Cottage,8224408,Paul,,Bozeman,45.68182,-111.02832,Entire home/apt,147,3,136,2024-07-30,1.31,22,350,11,STR23-00076
11394263,Kelly's MT Retreat,59781492,Andrew,,Bozeman,45.69245,-111.08859,Entire home/apt,150,30,7,2023-03-10,0.07,1,285,0,
12675495,"Bridger guesthouse, 1/2 way between MSU/Downtown!",68872256,Meagan And Michael,,Bozeman,45.66816,-111.03438,Entire home/apt,186,2,454,2024-08-23,4.55,2,314,23,str23-00169
13193176,Historic Green Church House,73861846,Matt,,Bozeman,45.67803957384007,-111.03057894855738,Entire home/apt,150,27,0,,,1,364,0,
13747912,Best Location in Downtown Bozeman,80521705,Anna,,Bozeman,45.67987,-111.02812,Entire home/apt,161,1,415,2024-08-29,4.18,1,326,65,STR00-00000
13797463,Urban Farmhouse,81112095,Serena,,Bozeman,45.68133,-111.05212,Entire home/apt,127,3,225,2024-08-19,2.27,1,241,21,STR23-00227
14041374,Family and friends together place.,20987607,Jacki,,Bozeman,45.65439,-111.03909,Entire home/apt,425,3,8,2024-05-12,0.08,1,7,1,STR20-00315
14093005,Country Living in the City,74996144,Gary,,Bozeman,45.66854,-111.03084,Entire home/apt,340,2,162,2024-08-18,1.64,1,294,24,STR20-00304
14487902,Condo in Beautiful Bozeman,77150382,Mary,,Bozeman,45.69137,-111.11546,Entire home/apt,257,2,100,2024-08-31,1.03,1,312,15,STR23-00011
14769819,Great Room & Location with Private Bath & Balcony,84377290,E-T,,Bozeman,45.66035089514685,-111.03220616382771,Private room,72,30,185,2024-04-01,2.01,1,356,1,
15284883,Green Guest Loft in the Heart of Downtown Bozeman,97282807,Natalie,,Bozeman,45.68432,-111.03863,Entire home/apt,188,3,75,2024-07-14,0.78,1,46,7,STR23-00189
15579746,Pet friendly historic flat w/ AC & fireplace,78849013,Stay Montana,,Bozeman,45.67976,-111.03788,Entire home/apt,111,30,8,2024-05-01,0.11,12,340,2,
16064719,Home-in-the-Heart-of-Bozeman,104010331,Dream MT,,Bozeman,45.68037,-111.03733,Entire home/apt,275,30,86,2024-05-13,0.98,5,91,4,
16135754,Luxury Condo In Downtown Bozeman on Main Street,91012372,Peter,,Bozeman,45.67949,-111.02221,Entire home/apt,275,3,84,2024-08-19,0.92,1,239,22,STR23-00168
16274835,Carriage House Cutie! (KING BED) -Steps From Lake,106429221,Vacation Homes Bozeman,,Bozeman,45.682135,-111.0975582,Entire home/apt,132,2,97,2024-08-25,1.04,5,341,15,STR20-00084
16498232,Dog Friendly,77559702,Joe,,Bozeman,45.67664,-111.07691,Private room,65,30,205,2024-08-20,2.28,1,186,14,
16504338,"Families, kids and pets welcome!",68913845,Julia,,Bozeman,45.69021,-111.05558,Entire home/apt,200,1,216,2024-09-01,2.32,1,267,40,Str20-00038
16546683,Cabin On Montana: Clean 3-bedroom 2-bath home,103773075,Bozeman Montana,,Bozeman,45.687469,-111.033318,Entire home/apt,280,3,130,2024-08-28,1.42,4,269,15,STR21-00001
16600051,Bozeman - Modern/Rustic 1 bedroom w/ Loft bedroom,41587598,Molly,,Bozeman,45.70157,-111.00896,Entire home/apt,213,1,292,2024-08-15,3.21,1,138,49,
16662749,"""Elegant Escape"" (KING BED) Great Location!",106429221,Vacation Homes Bozeman,,Bozeman,45.6890338,-111.1083844,Entire home/apt,375,2,50,2024-08-29,0.56,5,122,12,STR20-00061
16881888,2 Blocks 2 Main with a View,7849959,Irene,,Bozeman,45.67817,-111.03371,Entire home/apt,100,30,7,2024-05-31,0.12,2,348,2,
17606899,Bridger Creek Luxury home near Bridger Bowl Skiing,78849013,Stay Montana,,Bozeman,45.70696,-111.01901,Entire home/apt,313,3,31,2024-08-11,0.35,12,122,5,STR22-00080
18242184,Modern Studio - Rooftop Deck - STR23-00021,125690435,Kim & Cody,,Bozeman,45.6835,-111.10053,Entire home/apt,149,3,125,2024-08-21,1.40,1,341,12,STR23-00021
18309166,"Peaks View Suite-Modern APT, Central BZN w/ garage",55985011,Jylissa & Derrick,,Bozeman,45.70977,-111.0797,Entire home/apt,150,30,48,2024-06-18,0.54,1,247,3,
18428989,30-day on Golf Course w/view of Bridger Mountains,78849013,Stay Montana,,Bozeman,45.70604,-111.02771,Entire home/apt,118,30,5,2022-04-08,0.07,12,228,0,
18509621,The Attic Downtown,121782093,Samantha,,Bozeman,45.6828,-111.0462,Entire home/apt,171,1,662,2024-08-22,7.43,3,60,107,Str20-00381
18610457,Welcome to Madison Guest House!,68872256,Meagan And Michael,,Bozeman,45.66819,-111.03475,Entire home/apt,191,2,366,2024-08-23,4.18,2,301,30,STR23-00200
18723425,Spacious 3bed/2bath Bozeman home,129302024,Dan & Alex,,Bozeman,45.68764,-111.09028,Entire home/apt,115,30,20,2024-06-29,0.23,1,261,2,
18876596,Black Bear Inn: A comfy cozy 2 bedroom 1 bath unit,130503649,Lisa,,Bozeman,45.71263,-111.05554,Entire home/apt,176,1,309,2024-09-01,4.03,1,335,53,
19738080,30 Day- Historic flat downtown w/ vintage features,78849013,Stay Montana,,Bozeman,45.6801,-111.03939,Entire home/apt,107,30,13,2024-08-14,0.17,12,256,3,
19986314,The Cottage Downtown,121782093,Samantha,,Bozeman,45.68148,-111.04859,Entire home/apt,210,1,523,2024-08-22,6.11,3,59,89,Str20-00120
20121999,"Jungle Room, Queen bed, Epic Location!",13861863,Kendall,,Bozeman,45.67522048950195,-111.03057861328125,Private room,74,1,101,2024-08-30,1.17,5,344,33,STR23-00146
20468639,Your Adventure and Downtown Base-Camp,146144535,Josh,,Bozeman,45.68745,-111.05545,Private room,120,1,612,2024-08-22,7.13,1,63,102,STR56-68025
21436733,"""The Whisk Away!"" Remodeled & Great location!",106429221,Vacation Homes Bozeman,,Bozeman,45.691377,-111.1156164,Entire home/apt,330,2,46,2024-08-03,0.58,5,127,4,STR20-00187
21563216,Cozy and Clean Apartment in Downtown Bozeman,147544279,Catrina,,Bozeman,45.68053,-111.04321,Entire home/apt,120,1,525,2024-09-03,6.39,1,142,101,STR22-00034
21788567,Bozeman Creek Loft,22821126,Berit,,Bozeman,45.66276,-111.03298,Entire home/apt,149,1,187,2024-08-15,3.78,1,140,41,STR20-00368
21836263,Key Lime Pie under the Big Sky - private entrance,150488129,Sandy,,Bozeman,45.683,-111.04139,Entire home/apt,75,2,282,2024-08-26,3.44,1,93,23,STR22-00047
22010637,Beautiful Bozeman Bound STR20-00314,100568826,Victoria,,Bozeman,45.69652,-111.0813,Entire home/apt,216,1,479,2024-09-01,5.88,1,11,89,STR20-00314
22031067,Blue Pine Cone-Modern Townhome Close to Bozeman an,158595657,Mountain Home,,Bozeman,45.70651,-111.01959,Entire home/apt,385,1,18,2024-08-19,0.34,39,257,7,STR20-00339
22031078,Bozeman Spruce House-Fabulous historic Bozeman hom,158595657,Mountain Home,,Bozeman,45.67244,-111.03835,Entire home/apt,675,1,20,2024-06-24,0.41,39,228,4,STR20-00367
22031083,Bridger Bungalow - An elegant townhome close to Bo,158595657,Mountain Home,,Bozeman,45.70629,-111.01963,Entire home/apt,300,1,20,2024-08-09,0.31,39,319,5,STR22-00092
22031084,Bridger Creek Townhouse - Elegant Townhome Close t,158595657,Mountain Home,,Bozeman,45.707085,-111.020134,Entire home/apt,425,1,28,2024-06-21,0.41,39,274,3,STR20-00331
22031123,Legends Townhouse-Luxury Townhouse Near Bozeman an,158595657,Mountain Home,,Bozeman,45.707302,-111.020195,Entire home/apt,548,1,24,2024-07-07,0.41,39,321,7,STR20-00331
22031166,The Loft - Urban Bozeman Loft with Hot Tub In The,158595657,Mountain Home,,Bozeman,45.68669,-111.02745,Entire home/apt,190,1,33,2024-01-22,0.44,39,216,1,STR23-00056
22031171,Stained Glass House - Centrally Located Home in Bo,158595657,Mountain Home,,Bozeman,45.68942,-111.05661,Entire home/apt,345,1,48,2024-07-12,0.84,39,340,4,STR22-00091
22467914,Downtown Bozeman Bungalow - 2 blocks from Main St.,11104779,Sarah,,Bozeman,45.67704,-111.03458,Entire home/apt,188,2,277,2024-09-01,4.85,1,238,61,STR23-00136
22733838,Quilt Cottage,8224408,Paul,,Bozeman,45.68497,-111.02946,Entire home/apt,277,4,19,2024-07-13,0.26,22,297,3,str20-00206
22925801,*Downtown Luxury + Outdoor Patio*~ Walk Everywhere,169754903,VR Bozeman,,Bozeman,45.680634,-111.030121,Entire home/apt,266,1,231,2024-08-20,2.90,5,268,45,STR23-00004
22925892,Peach Treehouse - private room & bath - Downtown+,47859142,Jason,,Bozeman,45.68583,-111.03532,Private room,122,1,476,2024-08-28,5.92,1,3,80,STR20-00267
23191331,The Bungalow Downtown,121782093,Samantha,,Bozeman,45.68196,-111.04504,Entire home/apt,163,1,381,2024-08-19,4.91,3,58,103,STR20-00381
23269653,"""NEW"" Coldsmoke Getaway, Steps From Lake & Trails",106429221,Vacation Homes Bozeman,,Bozeman,45.6821892292,-111.095205612,Entire home/apt,150,2,54,2024-09-01,0.69,5,130,6,STR20-00083
23685855,Townhome w/ Fast & New WiFi - Walk to Downtown!,122381278,Evolve,,Bozeman,45.66846,-111.04046,Entire home/apt,87,28,10,2024-06-22,0.16,12,319,3,
23689274,Ollie's House,24882747,Kerry,,Bozeman,45.67713,-111.04563,Entire home/apt,330,3,38,2024-07-18,0.50,1,293,4,STR22-00043
23945254,Dahlia House,8224408,Paul,,Bozeman,45.68283,-111.0295,Entire home/apt,217,3,36,2024-06-07,0.47,22,306,3,STR23-00030
23947268,Dwell House Downtown,8224408,Paul,,Bozeman,45.68181,-111.02854,Entire home/apt,346,4,17,2024-06-03,0.22,22,154,1,str22-00017
24075266,"Spacious, Light Private Suite in the Heart of Town",176207616,Elin,,Bozeman,45.67712,-111.05146,Entire home/apt,95,1,184,2024-09-01,2.50,1,83,40,STR20-00378
25113972,Central Air Bozeman Big Sky Private Outdoor Space,171508189,Coleen,,Bozeman,45.67414,-111.08677,Entire home/apt,207,3,200,2024-09-02,2.63,1,67,15,STR20-00110
25321668,"'Bozeman Getaway' w/ Mountain Views, Near Downtown",122381278,Evolve,,Bozeman,45.67941,-111.09516,Entire home/apt,328,4,49,2024-07-01,0.68,12,328,8,STR20-00356
25420087,Contemporary Downtown Townhome,8224408,Paul,,Bozeman,45.68198,-111.03668,Entire home/apt,346,3,36,2024-08-04,0.50,22,258,10,str22-00090
25549889,Red Chair Townhouse,36548325,Doug,,Bozeman,45.68187,-111.04339,Entire home/apt,178,3,161,2024-08-19,2.12,2,61,26,STR23-00001
25580821,"""NEW"" Bozone Bliss (KING Bed) Steps from Lake!",106429221,Vacation Homes Bozeman,,Bozeman,45.6827985,-111.0953193,Entire home/apt,266,2,79,2024-08-19,1.06,5,318,14,STR20-00087
26925982,The Cozy Bear - STR23-00010,221430490,Jen,,Bozeman,45.67822,-111.0993,Entire home/apt,132,3,115,2024-08-26,1.60,1,91,24,STR23-00010
27113338,Chickadee's Nest,40166238,Sunny,,Bozeman,45.67693,-111.05311,Entire home/apt,120,28,52,2024-08-27,0.71,2,344,4,STR23-00194
27284221,"Big Sky Bozeman 2 BR Suite, Perfect for Kids/Pets",205016195,Erik,,Bozeman,45.711734771728516,-111.0338134765625,Entire home/apt,294,2,111,2024-07-04,1.60,1,352,5,STR20-00319
27306044,1890s Rustic Bozeman Home in trendy Northeast,4635454,Jeanne,,Bozeman,45.67608,-111.04178,Entire home/apt,123,31,9,2024-08-02,0.26,1,211,3,
27730357,"Heart of History, Fred M Brown residence at MSU!!",209352450,Sarah,,Bozeman,45.67086,-111.04026,Entire home/apt,350,30,3,2024-05-12,0.13,1,357,1,
27854265,Master Bedroom Suite onTrail System accommodates 1,7722453,Rachel,,Bozeman,45.66062,-111.01597,Private room,119,31,24,2023-09-17,0.33,2,89,1,
27988420,Bozeman Home w/ Landscaped Yard - Walk to Downtown,122381278,Evolve,,Bozeman,45.668920582291335,-111.03942747650736,Entire home/apt,138,28,4,2024-07-04,0.08,12,128,1,
29658137,Sunny and Cozy Contemporary Bungalow Walk to Dwntn,259151,Stefan,,Bozeman,45.67078,-111.04335,Entire home/apt,,30,0,,,1,248,0,
29828057,Capitol Hill Loft - Cozy Loft Within Walking Dista,158595657,Mountain Home,,Bozeman,45.67108,-111.045105,Entire home/apt,210,1,53,2024-07-03,0.82,39,0,5,STR22-00073
29899479,Midtown Midcentury Bungalow,224820389,Shawna,,Bozeman,45.68219,-111.04814,Entire home/apt,105,30,5,2024-07-28,0.20,1,39,1,
30326352,Cozy space w private hot tub & queen bed,96363366,Jason,,Bozeman,45.68367,-111.04468,Private room,164,1,93,2024-08-31,2.93,1,320,34,STR23-00244
30397317,Andon Rise - 3rd floor loft,58894863,Amy,,Bozeman,45.67879,-111.02456,Entire home/apt,116,1,538,2024-09-02,7.70,2,230,93,STR22-00031
31341829,"Cozy, Clean & Great location w/Mountain Views",14612117,Kietra,,Bozeman,45.68988,-111.10514,Entire home/apt,,30,49,2024-05-12,0.88,1,0,3,
31905516,Bridger Sunrise Town Home 1 Bedroom,33934983,Melissa,,Bozeman,45.68604,-111.05512,Entire home/apt,180,4,4,2022-07-12,0.06,1,324,0,STR20-00044
33094078,The Westside Nest - Cozy & Convenient!,133422103,Tess,,Bozeman,45.67912,-111.0784,Entire home/apt,266,3,181,2024-08-19,2.74,1,218,24,STR20-00117
33241999,"Downtown home w/gorgeous mountain views, near MSU",78849013,Stay Montana,,Bozeman,45.6779,-111.02176,Entire home/apt,222,2,34,2024-07-14,0.54,12,340,8,STR20-00006
34889598,Fridley Studio: Downtown on Bozeman's North Side,10828597,Amy,,Bozeman,45.68332,-111.02781,Entire home/apt,95,30,11,2024-07-07,0.37,1,316,4,
35577163,West Olive Cottage,8224408,Paul,,Bozeman,45.67709,-111.04909,Entire home/apt,247,4,27,2024-07-16,0.44,22,324,6,str20-00016
36097634,N 3rd gem,271534497,Jason,,Bozeman,45.68864,-111.04161,Entire home/apt,190,3,53,2024-08-16,0.86,2,330,9,STR23-00047
36181219,Bozeman North 406,272118985,Robin,,Bozeman,45.6856,-111.02671,Entire home/apt,382,3,26,2023-06-18,0.42,1,255,0,STR23-00023
36518869,Spacious One Bedroom Apartment with Laundry,274550698,Amanda,,Bozeman,45.678903106405045,-111.09985324865845,Entire home/apt,150,2,60,2024-07-20,1.01,1,327,14,STR23-00087
36798038,"Haven in Bozeman- Close to MSU, Main St, Trails",1978098,Kimberly,,Bozeman,45.66114,-111.03716,Entire home/apt,149,1,194,2024-08-21,3.11,1,353,51,STR23-00226
36799435,LazyDog Midtown Retreat,563127133,Matterhorn,,Bozeman,45.68742,-111.05745,Entire home/apt,201,5,134,2024-08-31,2.20,1,207,26,STR20-00035
36931430,Bridger View Bunkhouse,41269419,Chase,,Bozeman,45.69669,-111.09403,Entire home/apt,99,2,408,2024-09-05,6.57,1,220,73,STR20-00011
37483040,Urban Cowboy Cottage,21088231,Justine,,Bozeman,45.68849,-111.03182,Entire home/apt,142,1,364,2024-08-20,5.91,2,338,64,STR23-00031
37658979,Lindley Place Cottage,8224408,Paul,,Bozeman,45.67626,-111.03297,Entire home/apt,327,3,28,2024-07-28,0.46,22,343,6,str20-00290
37813994,Quiet Bozeman Room,177443234,Lukas,,Bozeman,45.6919453621644,-111.10309983554822,Private room,88,3,0,,,1,331,0,STR20-24019
37863453,One bedroom and separate  bath just for you!,186311619,Jan,,Bozeman,45.67992,-111.07972,Private room,70,1,211,2024-08-30,3.44,1,31,44,STR23-22530
37878272,Cozy Northside/DT basement Apartment,21088231,Justine,,Bozeman,45.68786,-111.0306,Entire home/apt,103,1,403,2024-08-21,6.57,2,322,68,STR23-00043
38379009,Tenderfoot Cottage,104010331,Dream MT,,Bozeman,45.68676,-111.03931,Entire home/apt,193,30,42,2023-09-28,0.70,5,91,2,
39002591,"The Green Door - Modern Studio, Great Location",45830254,Phillip + Kristyn,,Bozeman,45.67519,-111.05651,Entire home/apt,126,2,260,2024-08-30,4.44,1,126,61,STR20-00140
39028561,Creekside Cottage on Bozeman Creek,299079914,Bart,,Bozeman,45.66400909423828,-111.03108215332031,Entire home/apt,125,30,151,2024-01-29,2.53,1,276,6,
39551580,Peach House,8224408,Paul,,Bozeman,45.68501,-111.03931,Entire home/apt,187,3,21,2024-06-26,0.45,22,329,2,str20-00188
39642791,BozemanAir - Cottage Near Montana State University,304628102,Lisa,,Bozeman,45.64474,-111.06422,Entire home/apt,208,2,69,2024-08-19,1.25,2,346,17,STR20-00014
39951421,Beall Park Guest House,8224408,Paul,,Bozeman,45.68302,-111.03683,Entire home/apt,376,4,16,2024-06-21,0.29,22,320,3,str20-00253
39951635,Fridley Cottage,8224408,Paul,,Bozeman,45.68331,-111.02892,Entire home/apt,237,3,13,2024-08-11,0.24,22,338,3,str29-00222
40064041,4 blocks to MSU or Main St. Cozy & modernized.,27846465,Rebecca,,Bozeman,45.67368,-111.04998,Entire home/apt,239,1,143,2024-08-21,2.59,1,50,34,Str23-00165
40202339,SoBo Cottage. Easy Downtown Living.,310484531,Lisa,,Bozeman,45.67773,-111.0346,Entire home/apt,242,3,65,2024-08-05,1.18,1,116,13,STR20-00293
40806022,Cozy Apartment in Heart of Downtown!,317251520,Katie,,Bozeman,45.6827,-111.04561,Entire home/apt,133,30,199,2024-09-01,3.65,4,97,59,STR23-00101
41080693,Comfy West Side Townhouse w/ Two Master Suites,206664747,Penny And Bryce,,Bozeman,45.68641,-111.10851,Entire home/apt,229,2,56,2024-08-19,0.99,1,158,7,STR22-00070
41296861,Bozeman Family Rancher - Close to MSU | Clean.,32302835,Sarah,,Bozeman,45.68151,-111.04976,Entire home/apt,285,2,221,2024-08-18,3.93,1,260,31,STR20-00131
41430974,Comfortable and Modern Bozeman Abode,222903364,Debbie,,Bozeman,45.68399,-111.06462,Entire home/apt,212,3,137,2024-08-19,2.46,1,23,16,STR23-00182
41749663,Aspen Brook - Immaculate home with mountain views.,329791321,Patrick,,Bozeman,45.72972,-111.06746,Entire home/apt,332,30,64,2024-07-01,1.24,1,335,3,
42330186,The Gray Box! Downtown Apartment,80123200,Heather,,Bozeman,45.68531,-111.03714,Entire home/apt,175,1,379,2024-08-22,6.92,1,137,90,str21-00025
42471467,ADU | Stylish Guesthouse | Walk to Downtown!,22366054,Tessa,,Bozeman,45.68469,-111.03912,Entire home/apt,431,2,272,2024-07-16,5.01,10,328,30,STR21-00033
42563510,Main St Bozeman Condo - Walk to Parks & Eateries!,122381278,Evolve,,Bozeman,45.67899,-111.02318,Entire home/apt,194,30,60,2023-12-28,1.19,12,314,5,
42690670,Bozeman Surf House,340073907,Robert Thurin,,Bozeman,45.68477,-111.03245,Entire home/apt,,100,142,2024-07-28,3.00,1,74,28,Str20-00257
42913733,Historic Bozeman Hideaway,2209026,Kristen,,Bozeman,45.683712,-111.024773,Entire home/apt,199,30,94,2024-08-06,2.06,3,193,12,
43516278,Downtown Bungalow - side door,26925375,Loretta & Jack,,Bozeman,45.67757,-111.03405,Entire home/apt,166,1,327,2024-09-05,6.37,2,327,72,STR23-00008
43624070,"Stylish Two-Bedroom Near Dining, Trails & Downtown",2485195,Kay,,Bozeman,45.66105,-111.03419,Entire home/apt,,3,87,2024-06-29,2.23,1,0,8,STR20-00032
43689621,Cozy upstairs apartment - 5 blocks from downtown,22056231,Kelsey,,Bozeman,45.68364,-111.04161,Entire home/apt,149,2,226,2024-08-31,4.40,1,134,51,STR22-00046
43745279,Lindley House,8224408,Paul,,Bozeman,45.67626,-111.03205,Entire home/apt,1140,4,13,2024-04-12,0.30,22,241,1,str20-00389
43745323,Legend's Luxury Townhouse,8224408,Paul,,Bozeman,45.70646,-111.02114,Entire home/apt,397,4,11,2024-06-24,0.24,22,346,2,str20-00333
43745331,Northside Modern Farmhouse,8224408,Paul,,Bozeman,45.68406,-111.03148,Entire home/apt,396,4,10,2024-04-02,0.21,22,228,2,str20-00209
43788075,Peach Street Guesthouse | Best Location in BZN,141188755,Emily,,Bozeman,45.68665,-111.02744,Entire home/apt,190,2,212,2024-09-02,4.35,1,152,46,STR20-00376
43928912,*Luxury+Romance Downtown* Absolutely Dreamy Shower,169754903,VR Bozeman,,Bozeman,45.67809,-111.03002,Entire home/apt,209,1,105,2024-08-26,2.08,5,10,21,STR23-00096
43928924,*Downtown for 4* Upscale + Walk to everything!,169754903,VR Bozeman,,Bozeman,45.6781,-111.03002,Entire home/apt,199,1,77,2024-08-26,1.56,5,16,6,STR23-00095
44062808,BozemanAir - Montana Main House,304628102,Lisa,,Bozeman,45.64666,-111.06426,Entire home/apt,999,30,22,2024-06-30,0.56,2,146,6,STR20-00401
45027743,Modern ADU In Bozeman South Side Historic,80104837,Arne,,Bozeman,45.67701,-111.04049,Entire home/apt,300,2,61,2024-09-02,1.28,1,255,28,STR23-00072
45075319,Woodland Loft - Centrally Located Luxury,219957508,Luke,,Bozeman,45.68884,-111.06606,Entire home/apt,202,1,402,2024-09-03,8.25,1,70,102,STR21-00003
45179305,2 blocks to DOWNTOWN BOZEMAN!!!,31042092,Bri,,Bozeman,45.67728,-111.03355,Entire home/apt,300,2,58,2024-05-26,1.19,1,156,4,STR23-00068
45381974,Cozy Home in the Heart of Downtown,317251520,Katie,,Bozeman,45.68285,-111.04523,Entire home/apt,123,30,84,2024-09-02,1.85,4,187,36,STR23-00016
45543284,"Cozy & Luxe ""Lagom1Stay"" Top Floor Loft Downtown",241117654,Abigail,,Bozeman,45.677583261624356,-111.04621612380372,Entire home/apt,182,2,133,2024-09-01,5.12,1,129,62,STR20-00391
