id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
47069470,Lofts at Woolworth in downtown Asheville NC! #204,367363875,Scott,,28801,35.59546,-82.55421,Entire home/apt,250,2,144,2024-06-15,3.41,8,156,49,
47069955,Casa Negra - Monthly rental only,4664726,Jakub & Maria,,28806,35.56908,-82.59745,Entire home/apt,,28,5,2023-08-15,0.13,3,25,1,
47076617,2 bedrooms private house near downtown Asheville,380482401,Shi Ying,,28804,35.60162,-82.54028,Entire home/apt,171,2,32,2023-10-15,0.75,1,365,1,
47096192,Lofts at Woolworth in downtown Asheville NC! #203,367363875,Scott,,28801,35.59546,-82.55421,Entire home/apt,250,2,132,2024-06-16,3.11,8,166,38,
47178939,Lofts at Woolworth in downtown Asheville NC! #202,367363875,Scott,,28801,35.59546,-82.55421,Entire home/apt,304,3,126,2024-06-12,3.00,8,149,33,
47183867,City and Mountain Views,167186184,Towns,,28801,35.59052,-82.55214,Entire home/apt,598,2,69,2024-04-25,1.66,118,255,14,
47204256,#8 Rose Room - OaklandCottage B&B,3736218,Mary,,28801,35.57481,-82.55725,Private room,168,1,2,2021-10-18,0.06,7,321,0,
47237792,Luxurious Downtown Asheville Condo!,96187307,Yonder,,28801,35.589964,-82.5516527,Entire home/apt,309,1,18,2024-05-19,0.47,51,314,4,
47288351,3 BR Asheville Home-Mt Bike & Hike w/Trail access!,381741119,Michael,,28806,35.50537,-82.6132,Entire home/apt,206,2,113,2024-06-01,2.69,1,289,18,
47330330,"The Bluebird (Tiny House, 5 mins to downtown AVL)",38254165,Lea,,28806,35.58418,-82.57796,Entire home/apt,96,1,415,2024-06-16,9.84,1,300,105,
47331141,Kimono Cottage-homestyle Zen in West AVL,270115998,Satsuki,,28806,35.57781,-82.6065,Entire home/apt,146,2,129,2024-06-16,3.32,1,66,29,
47405082,Asheville comfy tiny home with fire pit!,338836359,Hidden Acres,,28704,35.45765,-82.56123,Entire home/apt,99,1,276,2024-05-23,6.57,3,328,57,
47461928,Cozy Mountain Retreat near Downtown Asheville!,96187307,Yonder,,28803,35.5274808,-82.4792951,Entire home/apt,255,1,24,2024-04-04,0.61,51,316,5,
47498196,"Cumberland Cottage, Pristine and Private",10573695,Lani,,28801,35.60761,-82.56653,Entire home/apt,82,30,0,,,3,92,0,
47714591,"Hide Out Camper, 5 min. to airport and Ag center",384379513,Michelle,,28732,35.43964,-82.51463,Entire home/apt,80,1,99,2024-06-16,2.40,1,349,29,
47716279,Luxury 'Green' Studio Suite In West Asheville!,55044333,Stephanie,,28806,35.56619,-82.61359,Entire home/apt,124,2,93,2024-05-21,2.25,1,346,17,
47732580,Best location in Downtown Asheville.  Ideal for 2.  Private room & bath.,63470884,Paul,,28801,35.60433,-82.55496,Entire home/apt,149,1,156,2024-06-16,3.78,1,358,26,
47767006,*Cozy Tiny Cottage* 20mins to downtown Asheville!,384950560,Matthew & Jess,,28704,35.46133,-82.57161,Entire home/apt,188,2,374,2024-06-16,9.17,1,294,107,
47785836,East Asheville Private Guest Room,9122753,Karen,,28805,35.59722,-82.48118,Private room,100,1,2,2023-11-05,0.05,2,4,1,
47788298,"Town Mountain, Stunning Views, #915",167186184,Towns,,28805,35.62416,-82.51854,Entire home/apt,731,2,43,2023-11-26,1.05,118,0,1,
47810721,Peaceful Sanctuary Above Artisan Bakery,215033266,Nathan,,28806,35.57824,-82.64738,Entire home/apt,62,2,262,2024-06-02,6.50,2,59,38,
47812966,Blue Ridge Magic: Artist's Hideaway (Brand New),385371093,Mary,,28806,35.58465,-82.57303,Entire home/apt,,300,46,2024-05-31,1.15,1,0,17,
47834023,"""Albergue"" Home base for exploring Asheville & WNC",29603611,Isaiah,,28801,35.6025,-82.57169,Entire home/apt,105,3,128,2024-06-08,3.12,2,176,20,
47843399,Lofts at Woolworth in downtown Asheville NC! #201,367363875,Scott,,28801,35.59546,-82.55421,Entire home/apt,252,2,123,2024-06-16,3.09,8,163,37,
47844976,Elegant + Edgy Loft,181480147,Andrew,,28801,35.59771,-82.55314,Entire home/apt,229,1,131,2024-06-07,3.24,6,313,41,
47845490,Luxury condo downtown...In the heart of AVL Fun!!,160076615,Chris,,28801,35.59325,-82.55707,Entire home/apt,299,1,66,2024-06-16,1.62,1,157,14,
47871995,Lofts at Woolworth in downtown Asheville NC! #206,367363875,Scott,,28801,35.59546,-82.55421,Entire home/apt,294,3,115,2024-06-11,2.99,8,147,29,
47872540,Beautiful Guest Suite by Parkway and Bent Creek!,42432803,Jon,,28806,35.51007,-82.60904,Entire home/apt,80,2,38,2024-05-04,0.93,1,47,8,
47883934,Spacious 2BR home with Mtn view. Pets allowed,384261838,Legacy Mountain,,28732,35.45646,-82.47344,Entire home/apt,105,2,95,2024-05-13,2.33,3,349,23,
47891085,Private Oasis in Downtown,157794377,Cathy,,28801,35.59613,-82.54487,Private room,89,3,81,2024-06-14,3.38,1,119,41,
47927179,1mile to AVL/ KING Studio-Lil' Castle in the City,72681031,Kelly,,28801,35.60722,-82.573158,Entire home/apt,147,2,64,2024-06-09,1.93,1,166,20,
47944926,South Slope Skyhaus # 9,167186184,Towns,,28801,35.58812,-82.55128,Entire home/apt,348,2,58,2024-05-19,1.44,118,198,15,
47946151,"Sports Park Nearby! Sleeps12, Dogs ok Fenced Yard!",10699816,Trace,,28806,35.55154,-82.62852,Entire home/apt,188,1,211,2024-06-15,5.17,6,115,60,
47963232,Boutique Condo in the ❤ of Downtown Asheville,41847750,J. Benjamin,,28801,35.59393,-82.54913,Entire home/apt,331,2,154,2024-06-07,3.82,1,226,54,
47963676,Bright garden cottage w/firepit 12min to downtown,14900836,Johanna,,28804,35.62544,-82.61232,Entire home/apt,108,1,86,2024-06-19,2.26,2,310,30,
48010459,Upstream Bachelor Sanctuary - New Wedding Venue,108739712,Jay,,28806,35.56767,-82.56776,Entire home/apt,713,2,9,2024-05-27,0.27,4,299,3,
48015175,"""The Little House"" 10 Min to Downtown.",387047951,Preston,,28804,35.63294,-82.61107,Entire home/apt,125,2,63,2024-06-16,1.65,1,76,14,
48017079,"Little Hickory Top - Views, Firepit, Close to AVL!",122746719,Rebecca & Austin,,28715,35.51195,-82.66045,Entire home/apt,214,2,194,2024-05-31,4.81,3,125,46,
48018838,Condo in the heart of Biltmore Village #201,167186184,Towns,,28803,35.56578,-82.54151,Entire home/apt,260,2,49,2024-05-29,1.20,118,184,13,
48028960,Renovated Condo in heart of Biltmore Village #200,167186184,Towns,,28803,35.56421,-82.54083,Entire home/apt,289,2,51,2024-06-03,1.25,118,180,15,
48053587,Asheville Creekside Forest Home ~ 7 Mi to Downtown,151397468,Evolve,,28803,35.539947822282315,-82.48116510905088,Entire home/apt,,2,20,2024-05-27,0.53,12,0,1,
48100107,Stone's Throw Studio★2 Min Walk to Hip West AVL!,4294340,Jill,,28806,35.57659,-82.59566,Entire home/apt,122,2,141,2024-06-02,3.48,2,74,33,
48105328,West Asheville Cabin with Hot tub,40029825,Melissa,,28806,35.59774,-82.63932,Entire home/apt,270,2,246,2024-06-16,6.06,1,100,50,
48133895,Cozy Comfortable Asheville Couple's Getaway,388181175,Hannah And Uy,,28806,35.56993,-82.56922,Entire home/apt,108,2,195,2024-06-17,4.98,1,88,38,
48154973,Night Haven - Modern Chic Home near Downtown AVL,166263347,Brian,,28804,35.63457689989935,-82.58466236293316,Entire home/apt,525,3,95,2024-06-18,3.74,1,207,46,
48167244,Monthly Rental Montford Basement Studio Apartment,388539039,Christopher,,28801,35.60033,-82.55913,Entire home/apt,48,28,22,2024-03-03,0.56,2,284,7,
48254135,Peaceful Mountain bungalow minutes to the Parkway,28998183,Veronica,,28805,35.61022,-82.47262,Entire home/apt,103,2,100,2024-05-26,2.54,1,329,11,
48264488,Serene and In Between Downtown and RAD,51269157,Luella,,28801,35.58739,-82.56521,Entire home/apt,130,2,21,2024-05-18,0.68,1,81,18,
48312219,Brand New! 5 min to Downtown AVL % Boho Chic,478398,Heidi,,28804,35.6211,-82.57326,Entire home/apt,152,2,176,2024-06-18,4.51,3,316,46,
48327222,In the Trees of West Asheville w/ private deck,65749295,Jess,,28806,35.56864,-82.57362,Entire home/apt,106,1,220,2024-05-25,5.72,2,44,56,
48330527,Lofts at Woolworth in downtown Asheville NC! #205,367363875,Scott,,28801,35.59546,-82.55421,Entire home/apt,259,2,112,2024-06-06,2.85,8,162,32,
48334194,Large Windows Overlooking Historic Church Street,8480253,Brian,,28801,35.594006,-82.553131,Entire home/apt,245,1,43,2024-05-27,1.14,7,145,14,
48334195,Third Floor condo with amazing views of Downtown A,8480253,Brian,,28801,35.594006,-82.553131,Entire home/apt,210,1,25,2024-05-29,0.65,7,193,5,
48334198,Pet Friendly Condo in the Heart of Downtown,8480253,Brian,,28801,35.594006,-82.553131,Entire home/apt,208,1,58,2024-05-29,1.48,7,184,22,
48334233,Three bedroom condo in the heart of downtown Ashev,8480253,Brian,,28801,35.594006,-82.553131,Entire home/apt,469,1,21,2024-05-19,0.60,7,331,9,
48334237,Beautiful Views of Downtown Asheville,8480253,Brian,,28801,35.594006,-82.553131,Entire home/apt,208,1,29,2024-06-02,0.78,7,188,8,
48334295,Three bedroom condo in the heart of downtown Ashev,8480253,Brian,,28801,35.594006,-82.553131,Entire home/apt,468,1,33,2024-05-25,0.90,7,311,9,
48349613,Entire Home just outside AVL- 1 min from airport!,78167769,Spencer,,28732,35.4334,-82.51961,Entire home/apt,130,2,22,2023-06-19,0.68,1,171,0,
48355314,"Charming, Renovated Charlotte St. Condo",167186184,Towns,,28801,35.60299,-82.54716,Entire home/apt,72,2,84,2024-05-31,2.12,118,294,18,
48366092,"Asheville Luxury Oasis: Hot Tub, Fire Pit & More!",242474849,Jennifer And Erik,,28803,35.5507,-82.51511,Entire home/apt,156,1,258,2024-06-16,6.43,27,329,84,
48366945,Lovely Private Studio in West Asheville,6796589,Joe-Joan,,28806,35.57691,-82.57333,Entire home/apt,135,1,58,2024-06-18,4.37,1,346,53,
48398336,Comfy and Close to EVERYTHING AVL! See Reviews.,58785386,Jeff,,28803,35.55037,-82.50297,Private room,91,2,36,2022-07-25,0.95,1,355,0,
48400501,"Quiet woods, minutes to downtown! Private 1BrApt",30010975,Chad,,28803,35.51226,-82.4626,Entire home/apt,103,1,78,2024-06-09,2.64,1,169,26,
48413314,"Historic Oakland Cottage B&B in Asheville, NC",3736218,Mary,,28801,35.57437,-82.55636,Private room,1500,2,1,2022-04-03,0.04,7,162,0,
48418084,Beautiful 9 BR Lodge in the Mountains of Asheville,96187307,Yonder,,28803,35.517203,-82.4985899,Entire home/apt,968,1,9,2024-03-03,0.35,51,307,4,
48422819,Close to downtown Asheville and Biltmore Estate,64331718,Melody,,28715,35.55044,-82.64991,Entire home/apt,130,3,2,2021-10-24,0.05,6,361,0,
48465967,East Asheville Hideaway w/ Private Entrance+Space,55299655,Andrew,,28805,35.58141,-82.51031,Private room,88,2,103,2024-01-14,2.64,1,10,18,
48484474,Family-Friendly Mtn Getaway ~ 5 Mi to Dtwn,151397468,Evolve,,28804,35.64454,-82.52056,Entire home/apt,193,2,95,2024-06-13,2.44,12,328,20,
48491502,Asheville Cottage 18-20,174586650,Perry,,28805,35.58629,-82.48987,Entire home/apt,56,30,2,2023-08-28,0.06,5,50,1,
48547583,Modern Condo on South Slope,167186184,Towns,,28801,35.5894,-82.55285,Entire home/apt,439,2,59,2024-02-04,1.48,118,312,11,
48547584,Luxury Downtown Condo City Center,167186184,Towns,,28801,35.58887,-82.55083,Entire home/apt,144,2,62,2024-05-01,1.56,118,329,14,
48569559,Ellington Loft by CM | Chef's Kitchen & City Views,134903005,Carolina Mornings,,28801,35.59442,-82.55396,Entire home/apt,125,1,41,2024-05-09,1.07,45,301,18,
48569649,Carolina Roost by CM | Pet-Friendly & Pack n' Play,134903005,Carolina Mornings,,28803,35.55425,-82.47734,Entire home/apt,82,1,12,2023-11-26,0.37,45,244,2,
48569663,"Busbee Cabin by CM | Grill, Fireplace, & Hot Tub",134903005,Carolina Mornings,,28803,35.5377,-82.49182,Entire home/apt,75,1,48,2024-05-14,1.73,45,354,22,
48570953,"⭐️Mountaintop Asheville Cottage, mins to downtown ⭐️",391873180,Drew,,28803,35.54991,-82.49583,Entire home/apt,143,2,92,2024-05-27,2.41,1,172,14,
48623500,Kid Friendly | Play Ground | Neighborhood | King |,4331962,Shanti Mountain,,28806,35.59019,-82.62205,Entire home/apt,180,1,171,2024-06-14,4.31,10,325,51,
48639122,Spacious Apartment in Vibrant West Asheville,191634998,Corinne,,28806,35.58458,-82.57206,Entire home/apt,178,2,165,2024-05-19,4.16,1,139,24,
48639348,One bedroom tree house,1292070,Annie,,28805,35.59725,-82.50763,Entire home/apt,75,30,1,2021-11-05,0.03,3,132,0,
48657021,Amazing downtown luxury condo Unit #215,167186184,Towns,,28801,35.59235,-82.55033,Entire home/apt,260,2,97,2024-05-27,2.48,118,259,26,
48661410,Mountain Modern- Blue Ridge Parkway luxury cabin,24498676,Sofie,,28805,35.59834,-82.48895,Entire home/apt,240,2,192,2024-06-20,5.02,1,127,50,
48671276,Luxe Loft; pet friendly near River Arts District,7075213,Tara,,28804,35.62813,-82.61279,Entire home/apt,112,2,180,2024-06-08,4.58,2,92,62,
48672074,Hideaway in the heart of walkable West Asheville,299543782,Dave,,28806,35.57201,-82.59341,Entire home/apt,79,1,217,2024-06-16,5.48,1,78,70,
48672808,Luxury Lodge Near Downtown Asheville!,96187307,Yonder,,28804,35.6251276,-82.5207503,Entire home/apt,667,1,27,2024-04-08,0.73,51,319,5,
48672812,Modern Asheville Home in the River Arts District!,96187307,Yonder,,28806,35.568088,-82.5675449,Entire home/apt,,1,22,2024-01-02,0.58,51,0,2,
48672814,Mountaintop Home 3 min from Downtown Asheville,96187307,Yonder,,28804,35.6267937,-82.517891,Entire home/apt,804,1,37,2024-06-09,0.99,51,310,16,
48699580,Walkable West Asheville Studio,154212152,Galen,,28806,35.58632,-82.57631,Entire home/apt,79,1,146,2024-06-10,3.69,1,318,26,
48700024,The Lil’ Blue Mountain Magic Hut,392890755,Jessica,,28804,35.65402,-82.57745,Entire home/apt,160,1,129,2024-06-05,3.70,1,123,35,
48714029,Bright Asheville Retreat with Hot Tub & Decks!,151397468,Evolve,,28805,35.61206,-82.47326,Entire home/apt,333,3,70,2024-06-09,1.77,12,328,14,
48731200,Private Lake Paradise for you and your pet!,30786266,Dawn,,28805,35.57982,-82.53157,Entire home/apt,250,3,7,2022-12-12,0.21,1,85,0,
48748360,Asheville's Forsythia House!,132524015,Ben,,28715,35.54586,-82.66356,Entire home/apt,74,2,78,2024-06-17,2.04,1,142,28,
48764233,Adventure Ranch,155987387,Draden,,28803,35.53971,-82.51742,Private room,92,3,61,2022-10-24,1.56,1,180,0,
48778803,Eco Cottage near river. 5 min drive downtown AVL,85361942,Jillian,,28804,35.6295,-82.59835,Entire home/apt,170,1,137,2024-05-27,3.59,3,193,37,
48789773,1950s CHALET ABOVE DOWNTOWN -$6 Uber to all!,6411050,James,,28805,35.59438,-82.53654,Entire home/apt,149,3,38,2023-11-25,0.97,1,321,5,
48848898,New! Freshly Remodeled 11 min to Biltmore Sleeps 6,264046613,Kyle,,28803,35.49064,-82.50076,Entire home/apt,157,2,14,2024-06-06,3.21,2,349,14,
48887124,Prime Location w/Hot Tub + Fast Wi-Fi~Dog Friendly,3323899,"Lindsey, Sean, And Baby J",,28704,35.48731,-82.58306,Entire home/apt,361,2,111,2024-06-09,2.85,1,218,34,
48899534,New Asheville Home Near Downtown and the Biltmore,96187307,Yonder,,28803,35.55322,-82.48931,Entire home/apt,201,1,28,2024-05-19,0.74,51,347,10,
48899543,Montford Cottage in downtown Asheville,96187307,Yonder,,28801,35.6022432,-82.5653926,Entire home/apt,157,1,2,2023-05-15,0.10,51,213,0,
48900848,Firefly Farmhouse- A Cozy romantic retreat for two,16864734,Shalie,,28732,35.42693,-82.46245,Entire home/apt,121,2,105,2024-04-24,2.75,1,76,19,
48933619,Historic 5Points Duplex Stroll Downtown w/ parking,6074062,Melissa,,28801,35.60292,-82.55645,Entire home/apt,728,2,22,2024-06-02,0.68,8,151,8,
48969877,Lofts of Asheville with a touch of elegance,64331718,Melody,,28715,35.54954,-82.64981,Entire home/apt,125,3,10,2022-08-13,0.26,6,365,0,
48971919,Downtown Pac-Man Condo 55 S Market St,394967943,Kelli,,28801,35.593204,-82.549927,Entire home/apt,206,2,204,2024-06-14,5.34,1,155,55,
48972465,Blue Sky Charm,394972153,David And Cindy,,28806,35.62564,-82.63914,Entire home/apt,175,1,89,2024-06-16,2.37,1,224,19,
48974282,Whole Renovated Home Minutes to Downtown Asheville,304938213,Jenna,,28803,35.55244,-82.50289,Entire home/apt,217,2,160,2024-05-27,4.13,1,66,38,
48974582,The Butler's Quarters at the Mystery Mansion,95322893,Melissa,,28806,35.57452,-82.59623,Entire home/apt,110,2,56,2024-05-15,1.43,2,176,4,
49037064,Mountain House in the Woods close to Everything!,5746326,Tim,,28805,35.61719,-82.48738,Entire home/apt,382,2,139,2024-05-27,3.90,2,91,36,
49070464,Upstairs Carriage House: Fantastic Location!,395750702,Matt,,28806,35.5781,-82.58628,Entire home/apt,120,3,70,2024-05-27,1.83,1,312,13,
49083039,Cozy West Asheville walkout with patio,3855657,Amanda,,28806,35.57744,-82.60221,Entire home/apt,89,1,80,2023-10-24,3.65,1,7,13,
49086595,Easy Breezy in walkable West Asheville,7748631,Susie,,28806,35.57393,-82.58616,Entire home/apt,150,2,67,2023-01-21,1.75,1,81,0,
49093110,Asheville Mountain View Retreat w City Amenities,5941331,Jaime,,28803,35.53673,-82.51591,Entire home/apt,,30,4,2023-09-06,0.11,1,2,1,
49152916,Contemporary Mountain Home in Asheville,96187307,Yonder,,28805,35.6144757,-82.4778221,Entire home/apt,210,1,7,2023-09-24,0.19,51,343,1,
49154831,Keys to Happiness Studio,187697096,Debra,,28803,35.53258,-82.51478,Entire home/apt,157,2,53,2023-12-31,1.39,1,365,6,
49155406,The Westside Rancher: *Cozy *Countryside Retreat*,367251476,Gilbert & Maria,,28806,35.55013,-82.61342,Entire home/apt,280,2,77,2024-05-27,2.01,2,156,9,
49198441,LEAF weekend rental only,9007716,John,,28806,35.57117,-82.59424,Entire home/apt,300,1,0,,,1,364,0,
49198746,Light and bright West Asheville,160357199,Rebekah,,28806,35.59596,-82.61126,Entire home/apt,90,2,95,2024-06-09,2.77,1,2,24,
49231039,"Woodsy Hideaway near Downtown, Parkway, Biltmore",26502590,Rebecca,,28805,35.59079,-82.53431,Entire home/apt,107,2,130,2024-06-16,3.38,1,139,36,
49232318,Cozy Comfy and Cute Asheville Tiny with HOT TUB,396620878,Byrd,,28806,35.5771,-82.64078,Entire home/apt,136,1,379,2024-05-27,9.79,2,355,66,
49232645,"Luxury Condo, Downtown Asheville",167186184,Towns,,28801,35.58888,-82.55115,Entire home/apt,304,2,47,2024-05-23,1.23,118,309,10,
49243841,ASHEVILLE COTTAGE 18-10,174586650,Perry,,28805,35.58641,-82.48811,Entire home/apt,56,30,8,2024-01-02,0.25,5,50,3,
49270741,"West Asheville, Prime Location, 2.5 Bath",383996553,David,,28806,35.57178,-82.59006,Entire home/apt,179,2,73,2024-06-18,1.92,1,103,27,
49291580,"Elegant Colonial walking distance to Omni, cafes",144282403,Enrique,,28801,35.61329,-82.54464,Entire home/apt,797,8,4,2023-09-02,0.19,1,293,1,
49338161,"Cozy Mtn Home, 5* Views,Near Biltmore, Asheville!!",196046563,Cathy,,28704,35.47857,-82.51177,Entire home/apt,248,2,38,2024-04-28,1.17,1,290,13,
49361421,Elegant Retreat in Montford Victorian!,30145808,Ashima,,28801,35.60299,-82.56381,Entire home/apt,109,2,190,2024-06-11,4.97,1,234,38,
49401018,Home Convenient to Mtns & City with Hot Tub,56757021,Maggie,,28803,35.55536,-82.50489,Entire home/apt,276,3,117,2024-05-27,3.16,1,202,32,
49443439,"Azalea Cottage, BOHO hideaway",44036707,Michael,,28704,35.46403,-82.57512,Entire home/apt,104,2,64,2023-12-17,1.71,4,205,8,
49463884,Spacious Mid Century Home Close To Everything,128356088,Stephanie,,28806,35.50915,-82.60979,Entire home/apt,,2,63,2024-06-02,1.68,1,0,24,
49467252,Bent Creek Beauty featuring a Backyard Pool Oasis,307979667,Amanda,,28806,35.50869,-82.60735,Entire home/apt,369,2,124,2024-06-03,3.29,1,204,29,
49468364,"Luxury Condo, Downtown Asheville",167186184,Towns,,28801,35.58897,-82.55078,Entire home/apt,363,2,97,2024-05-18,2.54,118,285,36,
49484290,Dogwood Cottage - Perfect couples escape,44036707,Michael,,28704,35.46254,-82.57663,Entire home/apt,86,2,35,2024-05-19,0.93,4,313,4,
49503229,"""Eastern Sky"" - Deck & Mountain Views""",399254060,Janice,,28805,35.60081,-82.48122,Entire home/apt,125,2,65,2024-05-27,1.82,2,363,19,
49506016,Private master suite with hot tub,399290634,James,,28704,35.47521,-82.51662,Entire home/apt,80,2,105,2024-06-10,2.82,1,70,34,
49520761,Vintage inspired haven!,87602978,Maggie,,28806,35.57552,-82.57061,Entire home/apt,70,30,2,2021-09-08,0.06,2,171,0,
49544765,"Treehouse-like Hideaway, Walkable West Asheville",4810798,Kate,,28806,35.58443,-82.57806,Private room,83,2,102,2024-06-16,2.69,1,34,26,
49565047,"Mountain Refuge w/ View, 12 Mi to Asheville!",151397468,Evolve,,28715,35.51272,-82.65874,Entire home/apt,,3,31,2024-04-21,0.87,12,0,8,
49589050,Grove Park Neighborhood~Quiet Retreat w/ Hot Tub,248689040,Angie,,28804,35.62507902024436,-82.54748744023014,Entire home/apt,151,2,70,2024-06-09,1.89,1,168,24,
49629268,"""Our Place!"" Private Guest Suite & Great Location!",400298567,Ann Marie,,28704,35.46869,-82.56927,Entire home/apt,67,1,231,2024-06-14,6.23,1,23,62,
49630964,5 Walnut Suites #201,367412813,Corinne,,28801,35.59566,-82.55338,Entire home/apt,,1,159,2024-06-08,4.35,3,1,52,
49635615,RV Deluxe,6278782,Robert,,28801,35.61128,-82.55531,Entire home/apt,65,3,23,2024-05-27,0.62,2,81,6,
49635989,Lg Studio (Apt 29 days req. 1st of mo) downtown,37159729,Paula,,28801,35.5884,-82.5585,Entire home/apt,80,29,14,2024-05-31,0.40,1,273,5,
49640482,Biltmore Village Getaway,167186184,Towns,,28803,35.56541,-82.54039,Entire home/apt,598,2,52,2023-10-27,1.38,118,0,10,
49660095,2 Bedroom 1 Bath + RIVER ARTS DISTRICT + Parking,398734380,Camille,,28806,35.56954,-82.58254,Entire home/apt,154,2,91,2024-06-02,2.44,1,78,21,
49669522,"Heart of the city ideal location, walk anywhere.",6074062,Melissa,,28801,35.59389,-82.5545,Entire home/apt,174,1,263,2024-06-17,7.14,8,167,82,
49686300,Asheville lofts III with a touch of luxury,64331718,Melody,,28715,35.54859,-82.65096,Entire home/apt,125,3,2,2022-08-31,0.06,6,360,0,
49687904,West Asheville Bungalow - Walk to New Belgium,126755200,Paige,,28806,35.58116,-82.57387,Entire home/apt,138,2,106,2024-06-02,2.92,1,80,19,
49690346,Stone Cottage-2.5 miles from Biltmore Park!,44036707,Michael,,28704,35.46373,-82.57517,Entire home/apt,104,2,88,2024-05-25,2.37,4,269,15,
49713009,Cozy Bear Hideaway - No Cleaning Fee - Firepit,96471276,Devin,,28704,35.4718,-82.51345,Entire home/apt,113,2,156,2024-03-17,4.21,1,29,43,
49729529,The heart of West Asheville.,362841999,Michael,,28806,35.58132,-82.58387,Entire home/apt,70,5,29,2024-03-25,0.82,1,41,16,
49735330,Cozy South Asheville Home in Quiet Neighborhood,35914161,Melissa,,28704,35.47565,-82.50687,Entire home/apt,200,2,24,2024-05-27,0.66,1,156,10,
49752131,Wooded Retreat in Asheville w/Fireplace & Hot Tub,34542878,Richard,,28803,35.54959,-82.48075,Entire home/apt,273,2,38,2024-05-05,1.02,1,142,12,
49753340,The Black Bear Bungalow <10 mins to DT Asheville,70490297,Jenelle,,28803,35.56348,-82.48589,Entire home/apt,215,2,64,2024-05-27,1.72,1,80,16,
49761321,Stay In The Loop,64318627,Ceara,,28806,35.58866,-82.59988,Entire home/apt,125,30,9,2023-07-05,0.25,1,107,1,
49789328,Brand new green built 2 bedroom duplex.,401538427,Phil,,28804,35.62907,-82.57635,Entire home/apt,100,2,97,2024-06-16,2.72,1,115,29,
49823114,Blue Cottage West - Cozy West Asheville Home,401884795,Jessica,,28806,35.58756,-82.63755,Entire home/apt,142,3,10,2022-09-04,0.29,1,172,0,
49838245,Explore West Asheville with your pet.,79593180,Ramin,,28806,35.58527,-82.60087,Entire home/apt,163,30,74,2024-06-05,2.32,1,345,42,
49862390,"""Eastern Sunrise-Breath taking Mountain Views""",399254060,Janice,,28805,35.59916,-82.48072,Entire home/apt,155,3,25,2024-05-20,0.70,2,354,3,
49900559,Clean & cozy basement apartment in West Asheville,21377440,Corey,,28806,35.56956,-82.59066,Entire home/apt,68,1,390,2024-06-16,10.44,1,15,131,
49919136,"Amazing 8min DWTN Asheville
2 bedrooms+2 baths",3028199,Florencia,,28804,35.653465,-82.578499,Entire home/apt,89,1,257,2024-06-20,7.29,5,252,85,
49987126,“828 Escape”not just another Asheville address,403132675,Wendy,,28804,35.62603,-82.52694,Entire home/apt,200,2,61,2024-06-16,1.67,1,143,17,
49988121,"Walkable West Asheville,  Vacation or Work Remote",5491786,Todd And Katie,,28806,35.57215,-82.5687,Entire home/apt,180,3,14,2023-04-05,0.49,1,16,0,
49988605,Cozy Asheville Treehouse Chalet 1 Mi to Downtown,1741672,Jeff,,28805,35.59433,-82.53667,Entire home/apt,117,3,133,2024-06-14,3.93,1,43,46,
50033430,98 Southside Ave Townhome,167186184,Towns,,28801,35.5868,-82.55445,Entire home/apt,363,2,39,2024-05-19,1.08,118,319,14,
50035416,"Ginger’s Nature Nest (2), close to everything",403566878,Ginger,,28805,35.58795985627343,-82.46832543657025,Entire home/apt,113,2,34,2024-06-17,0.91,1,176,5,
50042645,Quiet Cottage w/ Outdoor Oasis,337935088,Susan,,28803,35.54726,-82.50766,Entire home/apt,164,2,82,2024-06-02,2.21,1,220,23,
50052704,Asheville's Hidden Gem: Serene & Close to Downtown,242474849,Jennifer And Erik,,28803,35.54848,-82.50556,Entire home/apt,136,1,174,2024-06-09,4.77,27,337,52,
50111754,South Asheville Sweet Bungalow With Cozy Cabana,404315596,Toni,,28704,35.47424,-82.51203,Entire home/apt,139,2,94,2024-01-01,2.60,1,79,18,
50112529,Acona’s Nest- Cozy getaway near Biltmore Estate,83050997,Alex,,28803,35.5635,-82.52302,Entire home/apt,131,2,50,2024-05-27,1.39,1,122,10,
50125558,Sweet Bungalow - 8 minutes to Downtown AVL,5954944,Malinda,,28804,35.62944,-82.5771,Entire home/apt,216,2,95,2024-04-28,2.65,1,159,22,
50152209,"Mountain Views - 2,500 ft elevation",332158043,Harriett,,28804,35.62046432495117,-82.60469055175781,Entire home/apt,98,2,57,2023-10-28,1.58,1,263,2,
50155223,*sweet little cottage on the north side,404754629,Jennifer,,28804,35.62947,-82.58656,Entire home/apt,117,1,216,2024-06-14,5.86,1,317,70,
50156368,Stunning Gem in the Heart of Asheville,6654868,Lauren,,28801,35.6023,-82.56036,Entire home/apt,150,1,247,2024-05-27,6.71,1,196,62,
50168861,The Urban Cottage - Chic West Asheville Home,67737136,Mike & Jane,,28806,35.57515,-82.57768,Entire home/apt,77,30,16,2023-08-31,0.45,1,201,1,
50179678,Spacious Modern Getaway 10 Minutes From Downtown!,180564557,David,,28806,35.59432,-82.62081,Entire home/apt,153,1,211,2024-06-02,5.72,5,353,43,
